,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal
5998,47,F,5,Uneducated,Single,Less than $40K,Blue,40,5,4,3502.0,0
5999,49,F,4,Graduate,Single,Less than $40K,Blue,40,4,2,2712.0,1686
6000,59,F,0,College,Married,Less than $40K,Blue,51,6,1,1438.3,0
6001,39,M,3,High School,Married,$120K +,Blue,36,6,3,3281.0,1682
6002,35,F,5,High School,Married,$40K - $60K,Blue,25,3,2,1438.3,0
6003,39,F,2,Graduate,Single,Less than $40K,Blue,26,5,3,2469.0,1826
6004,41,M,4,Graduate,Married,$80K - $120K,Blue,35,4,2,3497.0,0
6005,46,F,4,Graduate,Married,$40K - $60K,Blue,38,4,2,2505.0,0
6006,34,M,2,Graduate,Married,$60K - $80K,Blue,36,5,1,2763.0,1913
6007,49,F,2,Uneducated,Married,Less than $40K,Blue,35,5,2,2081.0,0
6008,55,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,2815.0,1848
6009,56,F,1,Graduate,Single,Less than $40K,Blue,38,4,1,1737.0,0
6010,52,F,4,High School,Single,Less than $40K,Blue,36,5,3,9078.0,1194
6011,46,M,5,Uneducated,Married,$40K - $60K,Blue,40,5,4,6185.0,1960
6012,51,F,2,Graduate,Divorced,Less than $40K,Blue,36,5,3,2069.0,1802
6013,45,M,3,Uneducated,Married,$80K - $120K,Blue,38,3,3,9234.0,0
6014,37,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,2684.0,0
6015,48,F,3,High School,Married,$40K - $60K,Blue,38,3,2,2151.0,0
6016,52,M,2,College,Single,$60K - $80K,Blue,37,4,3,2749.0,1380
6017,44,F,3,High School,Single,Less than $40K,Blue,31,3,2,1980.0,823
6018,55,F,1,Graduate,Married,Less than $40K,Blue,46,6,4,4232.0,0
6019,45,F,2,Graduate,Married,Less than $40K,Blue,34,4,1,1438.3,877
6020,43,F,2,Uneducated,Married,Less than $40K,Blue,36,5,1,6931.0,1380
6021,52,F,3,High School,Married,Less than $40K,Blue,39,5,3,3302.0,2517
6022,61,M,1,Graduate,Single,Less than $40K,Blue,56,5,3,4235.0,1675
6023,51,F,2,Doctorate,Married,Less than $40K,Blue,45,6,6,6501.0,0
6024,34,F,1,Graduate,Single,Less than $40K,Blue,21,6,1,6376.0,1322
6025,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,1457.0,0
6026,38,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,5576.0,0
6027,56,F,3,College,Single,Less than $40K,Blue,36,5,1,1438.3,0
6028,45,F,3,Graduate,Single,Less than $40K,Blue,27,4,3,2478.0,1748
6029,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,34,6,3,3650.0,1270
6030,52,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,2,2111.0,0
6031,30,F,0,High School,Single,Less than $40K,Blue,25,4,1,12917.0,1157
6032,56,M,2,High School,Single,$120K +,Blue,46,2,4,7327.0,0
6033,46,M,1,Uneducated,Married,$80K - $120K,Blue,33,3,1,13324.0,0
6034,34,M,2,High School,Married,$80K - $120K,Blue,22,4,3,11154.0,1612
6035,43,F,1,Graduate,Divorced,Less than $40K,Blue,30,5,3,9535.0,660
6036,37,M,2,Graduate,Single,$40K - $60K,Blue,24,6,2,10226.0,0
6037,37,F,5,Graduate,Married,Less than $40K,Blue,29,6,1,2140.0,0
6038,49,F,1,Graduate,Married,Less than $40K,Blue,39,3,4,2904.0,2203
6039,40,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,3,1770.0,584
6040,37,F,2,Graduate,Single,Less than $40K,Blue,36,3,2,1534.0,0
6041,46,F,2,High School,Single,Less than $40K,Blue,35,6,3,2170.0,1498
6042,53,M,1,Graduate,Single,$120K +,Blue,45,6,2,10001.0,0
6043,56,F,3,High School,Married,Less than $40K,Blue,41,3,2,4169.0,1549
6044,65,M,1,College,Single,Less than $40K,Blue,54,5,2,5363.0,1309
6045,50,F,2,Doctorate,Single,Less than $40K,Blue,43,4,1,3206.0,0
6046,50,M,2,Graduate,Married,$60K - $80K,Blue,37,6,3,18085.0,747
6047,61,F,0,Post-Graduate,Married,$40K - $60K,Blue,53,4,3,2566.0,2164
6048,35,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,1438.3,0
6049,65,F,2,Graduate,Single,Less than $40K,Blue,56,3,0,6812.0,1926
6050,45,F,4,Graduate,Single,$40K - $60K,Blue,34,3,2,2700.0,1977
6051,50,F,3,Post-Graduate,Married,Less than $40K,Blue,41,3,3,5471.0,1342
6052,43,F,2,Uneducated,Divorced,Less than $40K,Blue,31,5,3,4332.0,1313
6053,48,F,4,Graduate,Married,Less than $40K,Blue,41,3,3,2447.0,1267
6054,41,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,1783.0,1282
6055,42,M,2,Graduate,Single,$60K - $80K,Blue,26,4,3,11761.0,1775
6056,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2340.0,1101
6057,45,F,5,Uneducated,Single,Less than $40K,Blue,32,3,3,2859.0,1776
6058,37,M,3,High School,Married,$40K - $60K,Blue,36,3,3,2523.0,2481
6059,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,34,4,2,4776.0,0
6060,59,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,2697.0,1410
6061,57,F,3,High School,Married,Less than $40K,Blue,36,6,2,3542.0,2417
6062,57,M,3,Graduate,Single,$120K +,Blue,52,6,4,34516.0,1000
6063,40,F,4,Post-Graduate,Married,Less than $40K,Blue,29,5,3,8823.0,0
6064,52,F,1,College,Single,Less than $40K,Blue,41,5,3,1764.0,0
6065,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3492.0,2517
6066,36,F,3,High School,Married,Less than $40K,Blue,36,3,3,2977.0,1340
6067,49,M,4,Doctorate,Single,$60K - $80K,Silver,37,5,2,30976.0,2051
6068,43,M,5,High School,Married,$60K - $80K,Blue,36,5,2,2810.0,2384
6069,39,F,1,Graduate,Single,Less than $40K,Blue,28,3,2,1438.3,0
6070,44,M,3,High School,Single,$40K - $60K,Blue,34,5,3,8997.0,708
6071,57,F,3,Uneducated,Single,Less than $40K,Blue,52,4,3,2002.0,1188
6072,55,M,4,Post-Graduate,Single,$60K - $80K,Blue,36,3,2,4998.0,1626
6073,37,F,2,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2310.0,1513
6074,54,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3892.0,0
6075,34,M,3,Uneducated,Married,$60K - $80K,Blue,25,6,1,2345.0,1643
6076,50,M,0,Graduate,Single,$80K - $120K,Blue,45,3,2,2135.0,1506
6077,50,F,2,Graduate,Single,Less than $40K,Blue,36,3,2,2528.0,1689
6078,50,F,2,High School,Married,Less than $40K,Blue,36,3,1,3397.0,1658
6079,49,M,0,Doctorate,Married,$60K - $80K,Blue,39,5,6,19719.0,1395
6080,41,F,3,Graduate,Married,Less than $40K,Blue,33,5,3,15292.0,1325
6081,52,M,1,High School,Married,$120K +,Blue,36,5,3,31733.0,0
6082,54,F,4,High School,Single,$40K - $60K,Blue,36,3,3,1438.3,0
6083,54,F,2,Post-Graduate,Married,Less than $40K,Blue,48,3,6,1638.0,0
6084,50,F,3,High School,Single,Less than $40K,Blue,38,6,3,2775.0,1475
6085,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,2,2547.0,1965
6086,50,F,1,Graduate,Married,Less than $40K,Blue,44,5,2,5708.0,1884
6087,46,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,19838.0,1290
6088,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,1789.0,0
6089,51,F,1,Uneducated,Single,$40K - $60K,Blue,46,5,3,2284.0,1674
6090,42,M,3,Doctorate,Single,$60K - $80K,Blue,36,6,1,11535.0,1527
6091,28,F,0,Graduate,Married,Less than $40K,Blue,36,3,4,3524.0,1306
6092,58,M,2,High School,Single,$60K - $80K,Silver,49,4,3,30186.0,0
6093,44,F,1,Graduate,Single,Less than $40K,Blue,31,6,3,1438.3,0
6094,40,F,3,Graduate,Married,Less than $40K,Blue,30,4,2,1620.0,1278
6095,51,F,3,High School,Single,Less than $40K,Blue,39,5,2,4038.0,1237
6096,56,M,4,Graduate,Single,$80K - $120K,Blue,36,5,3,2078.0,1696
6097,51,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,1571.0,0
6098,43,M,3,College,Married,$80K - $120K,Blue,24,6,3,4726.0,1161
6099,56,F,4,Post-Graduate,Married,Less than $40K,Blue,49,5,3,4604.0,621
6100,48,M,1,College,Single,$80K - $120K,Silver,36,6,3,34516.0,1629
6101,56,M,2,Graduate,Married,$40K - $60K,Blue,45,5,2,1438.3,0
6102,48,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,2680.0,1871
6103,41,F,3,College,Married,$40K - $60K,Blue,15,5,3,4312.0,2517
6104,50,M,2,Graduate,Married,$60K - $80K,Blue,44,5,3,2205.0,1659
6105,44,F,3,College,Married,Less than $40K,Blue,31,5,6,2679.0,727
6106,54,M,3,Post-Graduate,Single,$80K - $120K,Silver,42,3,1,34516.0,2488
6107,48,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,3378.0,0
6108,34,M,1,High School,Single,$40K - $60K,Blue,25,4,1,1793.0,1141
6109,59,F,0,Graduate,Divorced,Less than $40K,Blue,49,6,2,2228.0,1502
6110,41,F,3,College,Single,$40K - $60K,Blue,22,5,0,2577.0,1582
6111,39,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,1462.0,0
6112,50,F,4,Graduate,Married,Less than $40K,Blue,30,5,3,4038.0,1530
6113,35,F,1,Graduate,Divorced,Less than $40K,Blue,24,5,3,1438.3,0
6114,34,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,1,4408.0,1510
6115,46,F,5,High School,Married,Less than $40K,Blue,35,3,1,4163.0,0
6116,49,F,1,Graduate,Married,$40K - $60K,Blue,39,3,3,7201.0,1992
6117,49,M,0,High School,Single,$80K - $120K,Blue,43,6,3,1883.0,1295
6118,42,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3308.0,2517
6119,65,F,0,College,Single,Less than $40K,Blue,55,3,3,2022.0,0
6120,43,F,5,Graduate,Married,Less than $40K,Blue,23,5,3,8597.0,903
6121,38,F,2,College,Married,Less than $40K,Blue,28,5,1,4693.0,634
6122,52,F,1,Graduate,Married,Less than $40K,Blue,36,6,1,2873.0,1714
6123,39,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,3400.0,2307
6124,48,F,3,High School,Divorced,$40K - $60K,Blue,40,3,1,2405.0,1410
6125,46,M,4,Uneducated,Single,$80K - $120K,Gold,41,6,3,34516.0,1104
6126,44,M,2,College,Married,$80K - $120K,Blue,37,5,3,8241.0,0
6127,53,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,1438.3,582
6128,44,F,3,High School,Married,Less than $40K,Blue,36,3,3,2608.0,1804
6129,41,F,3,High School,Married,Less than $40K,Blue,36,6,2,2359.0,1509
6130,47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,2,1790.0,0
6131,54,F,2,Uneducated,Married,Less than $40K,Blue,50,3,6,2247.0,0
6132,40,M,3,High School,Single,$80K - $120K,Blue,36,5,3,3624.0,0
6133,42,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,1438.3,0
6134,39,F,2,College,Married,$40K - $60K,Blue,31,3,1,2901.0,2143
6135,41,F,2,College,Married,Less than $40K,Blue,31,4,2,9759.0,2038
6136,57,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2525.0,1203
6137,60,F,1,High School,Divorced,Less than $40K,Blue,48,5,3,2737.0,1812
6138,51,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,19262.0,1480
6139,33,F,0,High School,Single,Less than $40K,Blue,27,6,1,2252.0,1826
6140,46,M,2,Graduate,Single,$80K - $120K,Blue,34,2,3,7077.0,0
6141,63,M,0,College,Single,$60K - $80K,Blue,51,4,2,2706.0,889
6142,49,F,2,High School,Married,$40K - $60K,Blue,40,5,3,3263.0,1522
6143,41,F,4,College,Married,$40K - $60K,Blue,29,5,2,3281.0,0
6144,51,M,2,High School,Married,$80K - $120K,Blue,40,4,3,8169.0,794
6145,46,F,5,College,Divorced,$40K - $60K,Blue,38,6,1,3276.0,1915
6146,41,F,3,Graduate,Single,Less than $40K,Blue,29,4,2,1966.0,1452
6147,46,F,4,High School,Married,Less than $40K,Blue,30,3,1,5869.0,0
6148,34,F,2,Uneducated,Single,Less than $40K,Blue,24,6,2,1438.3,0
6149,45,F,2,Graduate,Married,Less than $40K,Blue,38,3,2,3682.0,0
6150,27,F,0,Graduate,Divorced,Less than $40K,Blue,36,5,1,13439.0,2003
6151,54,F,2,Doctorate,Single,Less than $40K,Blue,42,3,4,1694.0,0
6152,41,M,2,High School,Divorced,$80K - $120K,Blue,36,6,2,1636.0,986
6153,48,F,1,Graduate,Married,Less than $40K,Blue,38,6,2,1449.0,749
6154,45,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,1513.0,788
6155,39,F,4,Graduate,Single,Less than $40K,Blue,28,5,2,1438.3,0
6156,46,F,4,Doctorate,Divorced,Less than $40K,Blue,38,4,3,4120.0,1578
6157,47,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,2289.0,1611
6158,45,F,3,Graduate,Single,Less than $40K,Blue,33,6,2,2016.0,972
6159,49,M,3,Uneducated,Married,$80K - $120K,Blue,40,5,4,2509.0,450
6160,40,F,2,Graduate,Married,Less than $40K,Blue,35,3,1,3511.0,0
6161,45,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,2751.0,2432
6162,34,F,2,High School,Divorced,Less than $40K,Blue,36,3,6,2426.0,0
6163,44,M,2,Graduate,Married,$80K - $120K,Blue,36,3,3,12230.0,1196
6164,42,M,3,Graduate,Single,$60K - $80K,Blue,33,3,1,7328.0,936
6165,47,F,2,High School,Married,Less than $40K,Blue,40,5,1,2264.0,0
6166,42,M,2,Graduate,Single,$80K - $120K,Blue,36,3,1,3046.0,1231
6167,51,F,0,Uneducated,Married,Less than $40K,Blue,36,6,3,5881.0,0
6168,52,M,2,College,Married,$80K - $120K,Blue,41,4,2,16207.0,922
6169,44,M,3,College,Married,$60K - $80K,Blue,33,6,3,15468.0,1187
6170,47,F,5,College,Single,Less than $40K,Blue,34,4,3,5950.0,0
6171,48,F,3,Graduate,Married,Less than $40K,Blue,43,3,1,3119.0,2196
6172,50,F,3,Uneducated,Married,Less than $40K,Blue,30,4,1,1507.0,0
6173,51,F,4,High School,Single,Less than $40K,Blue,36,6,3,2902.0,1634
6174,47,F,3,College,Married,Less than $40K,Blue,38,5,2,1585.0,1304
6175,47,F,1,High School,Single,Less than $40K,Blue,36,6,2,2899.0,2418
6176,50,F,2,Graduate,Married,$40K - $60K,Blue,36,5,1,2295.0,1277
6177,39,F,2,Graduate,Married,Less than $40K,Blue,33,3,1,3251.0,1937
6178,48,F,2,High School,Married,Less than $40K,Blue,27,3,1,4009.0,1361
6179,45,F,4,Graduate,Married,Less than $40K,Blue,39,3,2,3411.0,1472
6180,49,M,5,Post-Graduate,Single,$40K - $60K,Silver,36,6,1,15525.0,1299
6181,35,F,4,Graduate,Single,Less than $40K,Blue,29,6,3,2118.0,1189
6182,34,F,3,Graduate,Married,$40K - $60K,Blue,25,6,2,2275.0,1468
6183,59,F,1,College,Single,Less than $40K,Blue,48,5,2,2601.0,1888
6184,52,M,3,High School,Single,$80K - $120K,Blue,41,6,3,4642.0,2413
6185,58,M,0,Doctorate,Single,Less than $40K,Blue,46,6,4,1438.3,0
6186,51,F,2,Graduate,Single,Less than $40K,Blue,36,3,2,1858.0,1071
6187,59,F,1,Graduate,Single,Less than $40K,Blue,52,5,3,2636.0,1619
6188,50,F,3,Doctorate,Single,$40K - $60K,Blue,42,4,3,3743.0,881
6189,49,F,1,Graduate,Single,Less than $40K,Blue,41,6,1,1438.3,0
6190,61,F,0,High School,Married,Less than $40K,Blue,47,1,3,4130.0,0
6191,47,M,3,Uneducated,Married,$40K - $60K,Blue,36,3,3,10960.0,1333
6192,52,F,3,Post-Graduate,Married,$40K - $60K,Blue,33,3,2,3900.0,0
6193,38,M,1,Uneducated,Married,Less than $40K,Blue,31,6,3,6236.0,1204
6194,34,F,3,Graduate,Single,Less than $40K,Blue,23,5,1,2591.0,0
6195,57,F,2,Doctorate,Married,Less than $40K,Blue,36,1,3,1615.0,950
6196,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,8332.0,0
6197,55,F,1,Graduate,Married,Less than $40K,Blue,38,5,5,2033.0,1037
6198,55,M,2,Graduate,Single,$80K - $120K,Blue,48,3,2,8082.0,1138
6199,57,F,3,High School,Married,Less than $40K,Blue,51,6,2,1511.0,0
6200,43,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,2,11536.0,2074
6201,65,F,1,High School,Single,Less than $40K,Blue,55,3,3,4010.0,1504
6202,55,F,2,Uneducated,Married,Less than $40K,Blue,44,5,2,1669.0,1000
6203,54,F,3,Graduate,Married,Less than $40K,Blue,49,5,1,11905.0,0
6204,44,F,1,College,Married,Less than $40K,Blue,36,6,3,3052.0,0
6205,55,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,2712.0,1617
6206,39,F,0,College,Married,Less than $40K,Blue,30,3,2,1978.0,871
6207,37,F,3,College,Married,Less than $40K,Blue,27,4,2,1438.3,687
6208,55,F,1,Graduate,Married,Less than $40K,Blue,46,3,3,1606.0,0
6209,46,F,1,Doctorate,Married,Less than $40K,Blue,29,3,3,2406.0,1705
6210,44,M,4,Graduate,Single,$80K - $120K,Blue,36,6,2,5877.0,1160
6211,57,F,2,Graduate,Married,Less than $40K,Blue,41,3,3,2796.0,0
6212,54,F,1,Post-Graduate,Married,Less than $40K,Blue,40,4,1,2876.0,1267
6213,38,F,1,High School,Single,Less than $40K,Blue,26,5,2,3554.0,0
6214,48,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,9505.0,2390
6215,34,F,3,High School,Single,Less than $40K,Blue,21,2,2,1576.0,0
6216,44,F,4,College,Married,Less than $40K,Blue,36,6,3,1438.3,0
6217,39,M,3,Uneducated,Single,$60K - $80K,Blue,26,4,2,2973.0,1136
6218,40,F,4,Graduate,Single,Less than $40K,Blue,25,4,2,1438.3,0
6219,41,F,1,Uneducated,Single,Less than $40K,Blue,30,4,2,5647.0,1175
6220,43,F,1,High School,Married,$40K - $60K,Blue,35,6,3,1766.0,0
6221,50,F,2,Graduate,Married,Less than $40K,Blue,40,3,2,1606.0,0
6222,54,F,0,High School,Married,Less than $40K,Blue,34,4,3,2223.0,632
6223,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,6,3,2896.0,0
6224,51,M,3,Graduate,Married,$60K - $80K,Blue,43,6,1,2157.0,1494
6225,49,F,3,Doctorate,Divorced,Less than $40K,Blue,42,1,3,3802.0,1558
6226,43,M,1,College,Married,$60K - $80K,Blue,36,3,3,13840.0,1079
6227,36,F,2,Graduate,Married,Less than $40K,Blue,28,6,1,2169.0,1602
6228,47,F,3,Graduate,Single,Less than $40K,Blue,34,6,3,4862.0,0
6229,45,F,5,Graduate,Married,Less than $40K,Blue,36,4,1,2289.0,1037
6230,49,M,3,Graduate,Married,$60K - $80K,Blue,36,6,1,22651.0,1085
6231,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2406.0,1744
6232,52,M,3,Doctorate,Married,$80K - $120K,Blue,36,2,3,3022.0,895
6233,46,M,3,Doctorate,Married,$80K - $120K,Blue,38,6,1,12935.0,1417
6234,45,F,4,Graduate,Single,Less than $40K,Blue,40,5,4,1438.3,0
6235,49,F,1,Uneducated,Married,$40K - $60K,Blue,41,4,3,1438.3,522
6236,43,F,3,Post-Graduate,Single,Less than $40K,Blue,26,6,2,2256.0,1346
6237,40,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,1516.0,0
6238,48,F,3,Graduate,Married,$40K - $60K,Blue,33,3,2,2485.0,1651
6239,53,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,1820.0,909
6240,54,F,2,Graduate,Married,Less than $40K,Blue,47,4,3,2156.0,1134
6241,48,M,5,Post-Graduate,Single,$60K - $80K,Blue,30,6,3,5826.0,1482
6242,39,F,1,Graduate,Single,Less than $40K,Silver,30,5,2,10190.0,891
6243,45,F,3,Graduate,Single,Less than $40K,Blue,28,5,2,2035.0,1174
6244,45,F,2,College,Single,Less than $40K,Blue,33,1,3,1833.0,0
6245,56,M,3,Uneducated,Single,$60K - $80K,Blue,49,3,3,1623.0,0
6246,27,F,0,Graduate,Single,Less than $40K,Blue,16,6,1,1835.0,1647
6247,47,F,4,High School,Married,Less than $40K,Blue,40,4,2,4490.0,1989
6248,48,M,3,Graduate,Divorced,$60K - $80K,Blue,34,6,3,11062.0,0
6249,30,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,1574.0,0
6250,52,F,2,College,Single,Less than $40K,Blue,36,3,2,2370.0,1490
6251,35,F,2,College,Single,Less than $40K,Blue,18,6,2,2658.0,0
6252,38,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,2300.0,0
6253,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,2368.0,1244
6254,53,F,0,High School,Married,$40K - $60K,Blue,36,6,2,2883.0,1936
6255,43,F,2,College,Divorced,Less than $40K,Blue,38,4,3,3264.0,2042
6256,46,F,3,Graduate,Single,Less than $40K,Blue,41,3,2,1937.0,916
6257,40,F,4,Graduate,Married,$40K - $60K,Blue,30,5,2,2166.0,1465
6258,43,F,5,Graduate,Married,$40K - $60K,Blue,34,5,1,7135.0,1164
6259,56,F,2,Graduate,Single,Less than $40K,Blue,43,5,3,1438.3,787
6260,48,F,3,High School,Single,$40K - $60K,Blue,42,6,1,3743.0,2090
6261,31,F,0,Uneducated,Divorced,Less than $40K,Blue,36,6,3,5190.0,1682
6262,41,M,2,Doctorate,Married,$40K - $60K,Blue,32,5,3,6059.0,1171
6263,47,F,4,Uneducated,Single,Less than $40K,Blue,36,4,2,2577.0,1450
6264,43,F,2,High School,Married,Less than $40K,Blue,36,5,1,3761.0,2121
6265,50,F,3,High School,Married,Less than $40K,Blue,36,2,3,1572.0,0
6266,39,F,1,Graduate,Married,$40K - $60K,Blue,36,3,1,1637.0,0
6267,51,M,2,Graduate,Married,$120K +,Blue,36,5,3,28600.0,0
6268,40,M,4,High School,Married,Less than $40K,Blue,35,3,3,4402.0,1524
6269,50,F,1,Graduate,Married,Less than $40K,Blue,32,6,1,2652.0,1911
6270,41,F,2,College,Married,$40K - $60K,Blue,36,6,2,6602.0,0
6271,37,F,2,Doctorate,Single,$40K - $60K,Blue,18,4,1,1900.0,0
6272,56,F,4,Doctorate,Single,$40K - $60K,Blue,44,4,2,3455.0,1385
6273,47,M,3,High School,Single,$60K - $80K,Blue,30,5,3,18123.0,1775
6274,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,26,4,1,2295.0,1250
6275,38,M,3,Graduate,Married,$80K - $120K,Blue,19,5,2,1518.0,1115
6276,45,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,2723.0,1902
6277,47,F,0,College,Married,Less than $40K,Blue,27,3,1,1776.0,691
6278,39,F,3,High School,Married,Less than $40K,Blue,33,3,3,1968.0,1270
6279,48,F,1,Graduate,Single,Less than $40K,Blue,41,5,1,1860.0,1054
6280,53,F,3,Graduate,Divorced,Less than $40K,Blue,40,3,2,2684.0,2126
6281,51,F,2,Graduate,Single,$40K - $60K,Blue,43,3,1,2180.0,1865
6282,41,F,2,High School,Single,Less than $40K,Blue,34,1,3,1661.0,0
6283,38,F,0,Uneducated,Single,Less than $40K,Blue,36,4,1,1679.0,0
6284,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,2,1691.0,0
6285,46,F,2,Post-Graduate,Single,Less than $40K,Blue,35,4,2,2888.0,1641
6286,58,F,1,High School,Married,$40K - $60K,Blue,46,5,3,1871.0,1339
6287,44,F,2,High School,Married,Less than $40K,Blue,34,5,1,3226.0,2517
6288,41,M,5,Graduate,Married,$80K - $120K,Blue,31,3,3,12114.0,1379
6289,42,F,3,Post-Graduate,Married,Less than $40K,Blue,36,6,3,4959.0,1483
6290,42,M,4,Uneducated,Single,$80K - $120K,Blue,36,3,2,10374.0,599
6291,45,F,1,Uneducated,Married,Less than $40K,Blue,35,3,3,1438.3,1080
6292,44,F,2,Uneducated,Single,Less than $40K,Blue,32,5,3,1486.0,849
6293,41,F,3,Graduate,Married,Less than $40K,Blue,33,3,3,2542.0,0
6294,35,M,2,Graduate,Single,Less than $40K,Blue,36,5,3,1931.0,0
6295,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3,1644.0,500
6296,43,F,2,Post-Graduate,Single,$40K - $60K,Blue,36,4,1,2283.0,0
6297,36,F,1,Doctorate,Married,Less than $40K,Blue,36,3,2,4943.0,1204
6298,44,M,2,Doctorate,Married,$40K - $60K,Blue,36,5,3,1438.3,0
6299,43,F,3,College,Single,Less than $40K,Blue,28,3,1,1438.3,0
6300,52,F,2,College,Divorced,Less than $40K,Blue,45,4,2,1438.3,0
6301,61,F,0,High School,Single,Less than $40K,Blue,36,4,3,1760.0,0
6302,50,F,3,Graduate,Single,Less than $40K,Blue,39,4,4,1852.0,0
6303,43,M,2,High School,Married,$60K - $80K,Blue,25,3,2,2049.0,1530
6304,48,F,3,High School,Married,Less than $40K,Blue,43,3,3,1670.0,0
6305,35,F,3,Graduate,Divorced,Less than $40K,Blue,29,4,2,1511.0,864
6306,39,M,1,Graduate,Single,$80K - $120K,Blue,36,4,2,6018.0,0
6307,59,F,0,Post-Graduate,Single,Less than $40K,Blue,48,4,2,3030.0,1251
6308,58,F,4,High School,Single,Less than $40K,Blue,39,3,1,2755.0,1483
6309,51,M,4,High School,Single,$80K - $120K,Blue,37,6,2,8783.0,2142
6310,64,M,1,Graduate,Single,Less than $40K,Blue,36,4,3,1861.0,1677
6311,50,M,2,High School,Married,$120K +,Blue,40,6,4,13709.0,813
6312,46,F,3,Graduate,Married,Less than $40K,Blue,41,5,3,4710.0,0
6313,49,M,4,Graduate,Married,$80K - $120K,Blue,39,6,3,17285.0,1853
6314,53,F,3,Uneducated,Single,Less than $40K,Blue,40,5,2,1438.3,661
6315,54,M,2,Graduate,Single,$60K - $80K,Blue,44,6,3,7866.0,0
6316,42,F,1,High School,Married,Less than $40K,Blue,36,4,3,2190.0,1299
6317,43,F,4,Graduate,Married,Less than $40K,Blue,30,4,1,4829.0,1153
6318,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,5,1,3210.0,2081
6319,38,F,0,Graduate,Single,Less than $40K,Blue,32,6,3,1755.0,750
6320,47,F,4,Graduate,Single,$40K - $60K,Blue,37,4,1,1438.3,703
6321,37,M,3,Uneducated,Married,$60K - $80K,Blue,26,6,2,14485.0,2124
6322,47,M,5,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,6043.0,0
6323,43,M,2,Uneducated,Single,$60K - $80K,Blue,35,5,3,6348.0,0
6324,56,F,0,High School,Married,Less than $40K,Blue,48,3,3,1438.3,0
6325,43,M,3,Graduate,Married,$60K - $80K,Blue,36,4,2,17239.0,0
6326,45,F,3,Graduate,Married,Less than $40K,Blue,36,5,2,18432.0,484
6327,47,F,1,Uneducated,Single,Less than $40K,Blue,32,6,2,1636.0,1135
6328,43,F,3,Graduate,Married,Less than $40K,Blue,33,6,1,7951.0,1456
6329,44,M,3,Graduate,Married,$60K - $80K,Blue,34,5,3,14201.0,0
6330,52,F,0,Graduate,Married,$40K - $60K,Blue,42,4,3,2723.0,1544
